,STATION,DATE,TIME,ENTRIES,EXITS
722,LIVONIA AV,04/14/2019,2,14032499,8341797
764,LORIMER ST,04/14/2019,2,16365061,5329995
806,METROPOLITAN AV,04/14/2019,2,25237939,18582572
848,MONTROSE AV,04/14/2019,2,147485335,10464095
890,MORGAN AV,04/14/2019,2,6257280,2627276
932,MYRTLE-WYCKOFF,04/14/2019,2,1721539238,596147138
974,NEW LOTS,04/14/2019,2,17076144,21723178
1016,SUTTER AV,04/14/2019,2,3225440,2158565
1058,WILSON AV,04/14/2019,2,18917601,17048777
9,1 AV,04/14/2019,3,1413099095,1463246975
51,14 ST,04/14/2019,3,4597380076,3250842908
93,14 ST-UNION SQ,04/14/2019,3,704242716,367202427
135,3 AV,04/14/2019,3,25109186,26572363
177,6 AV,04/14/2019,3,1225771781,1213051266
219,8 AV,04/14/2019,3,187910995,76724527
261,ATLANTIC AV,04/14/2019,3,3455876,1422294
303,BEDFORD AV,04/14/2019,3,95331089,100043055
345,BROADWAY JCT,04/14/2019,3,62022498,58273949
387,BUSHWICK AV,04/14/2019,3,6639055,5675139
429,CANARSIE-ROCKAW,04/14/2019,3,95318063,23814687
471,DEKALB AV,04/14/2019,3,1943767488,864711345
513,EAST 105 ST,04/14/2019,3,23974197,22097779
555,GRAHAM AV,04/14/2019,3,38587291,22138449
597,GRAND ST,04/14/2019,3,18940747,16216736
639,HALSEY ST,04/14/2019,3,101868668,55156376
681,JEFFERSON ST,04/14/2019,3,26876833,12177205
723,LIVONIA AV,04/14/2019,3,14032704,8341968
765,LORIMER ST,04/14/2019,3,16365856,5330176
807,METROPOLITAN AV,04/14/2019,3,25239075,18583278
849,MONTROSE AV,04/14/2019,3,147486289,10464437
891,MORGAN AV,04/14/2019,3,6258256,2627565
933,MYRTLE-WYCKOFF,04/14/2019,3,1721543133,596148089
975,NEW LOTS,04/14/2019,3,17076425,21723461
1017,SUTTER AV,04/14/2019,3,3225680,2158759
1059,WILSON AV,04/14/2019,3,18918367,17048997
10,1 AV,04/14/2019,4,1413102171,1463250556
52,14 ST,04/14/2019,4,4597387850,3250851003
94,14 ST-UNION SQ,04/14/2019,4,704260162,367220496
136,3 AV,04/14/2019,4,25110146,26573532
178,6 AV,04/14/2019,4,1225771807,1213051713
220,8 AV,04/14/2019,4,187916031,76727661
262,ATLANTIC AV,04/14/2019,4,3455965,1422317
304,BEDFORD AV,04/14/2019,4,95337427,100047626
346,BROADWAY JCT,04/14/2019,4,62024157,58275472
388,BUSHWICK AV,04/14/2019,4,6639359,5675353
430,CANARSIE-ROCKAW,04/14/2019,4,95318980,23814904
472,DEKALB AV,04/14/2019,4,1943769017,864711666
514,EAST 105 ST,04/14/2019,4,23974503,22098090
556,GRAHAM AV,04/14/2019,4,38588763,22139386
598,GRAND ST,04/14/2019,4,18941588,16217463
640,HALSEY ST,04/14/2019,4,101869880,55156885
